Stock Code,Stock Name,Current Price,Market Value,Turnover,Net Profit
SZ.002266,浙富控股,3.3,17223595626.6
SZ.002264,新华都,6.69,4815861807.78
SZ.002258,利尔化学,10.24,8196477214.72
SZ.002255,海陆重工,9.38,7793664295.9
SZ.002251,步步高,5.57,14976057267.73
SZ.002250,联化科技,6.45,5878098604.65
SZ.002249,大洋电机,7.09,17300451069.42
SZ.002245,蔚蓝锂芯,13.44,15483505457.28
SZ.002243,力合科创,8.15,9866424384.85
SZ.002242,九阳股份,9.69,7432394730.0
SZ.002239,奥特佳,2.98,9862679055.12
SZ.002237,恒邦股份,10.98,12605843626.2
SZ.002233,塔牌集团,7.68,9156672122.88
SZ.002228,合兴包装,3.31,3957240057.93
SZ.002226,江南化工,5.58,14780989530.9
SZ.002225,濮耐股份,5.47,5527060901.23
SZ.002221,东华能源,8.19,12908486411.73
SZ.002219,新里程,2.3,7790978031.9
SZ.002217,*ST合泰,2.07,15482355780.96
SZ.002216,三全食品,11.66,10251285999.68
SZ.002215,诺普信,9.41,9458850227.1
SZ.002212,天融信,7.53,8881287708.87
SZ.002209,达意隆,12.43,2473931091.5
SZ.002208,合肥城建,6.58,5285660662.52
SZ.002206,海利得,5.01,5822658172.2
SZ.002204,大连重工,6.43,12418709305.76
SH.601999,出版传媒,6.42,3536872374.0
SH.601918,新集能源,6.7,17356630060.0
SZ.002191,劲嘉股份,3.73,5415135050.82
SZ.002182,宝武镁业,12.67,12565998976.51
SZ.002171,楚江新材,8.99,13561835336.44
SZ.002170,芭田股份,10.64,10252468100.56
SZ.002167,东方锆业,9.49,7351649617.0
SZ.002166,莱茵生物,7.54,5591841378.5
SZ.002165,红宝丽,11.16,8205611380.92
SZ.002160,常铝股份,3.8,3924568434.6
SZ.002159,三特索道,14.83,2629378649.75
SZ.002154,报喜鸟,3.96,5778961566.84
SZ.002150,通润装备,11.53,4188094396.09
SZ.002145,中核钛白,4.33,16761543943.95
SH.600054,黄山旅游,11.51,8395157354.4
SZ.002140,东华科技,9.95,7044738026.4
SZ.002139,拓邦股份,14.69,18316005973.72
SZ.002135,东南网架,4.27,4763255139.02
SH.601008,连云港,5.08,6302441070.48
SH.601007,金陵饭店,6.99,2726100000.0
SZ.002125,湘潭电化,10.25,6452187558.25
SZ.002124,天邦食品,3.2,7110188262.4
SZ.002120,韵达股份,6.85,19859488236.55
SZ.002117,东港股份,11.94,6253228202.7
SZ.002116,中国海诚,9.92,4623278079.36
SZ.002112,三变科技,14.06,3684844800.0
SZ.002111,威海广泰,10.45,5559461247.45
SH.601002,晋亿实业,5.1,4867647672.0
SZ.002108,沧州明珠,3.73,6211922037.04
SZ.002106,莱宝高科,11.35,8011013416.0
SZ.002104,恒宝股份,8.21,5814175484.34
SZ.002103,广博股份,9.36,5000794840.08
SZ.002101,广东鸿图,13.02,8650178631.78
SZ.002100,天康生物,6.35,8669347120.25
SZ.002098,浔兴股份,9.46,3386680000.0
SZ.002096,易普力,12.5,15505509625.0
SZ.002093,国脉科技,11.34,11425050000.0
SZ.002091,江苏国泰,7.45,12125813647.85
SZ.002090,金智科技,9.27,3713349448.17
SZ.002088,鲁阳节能,11.7,6003534256.2
SZ.002083,孚日股份,4.78,4524934477.36
SZ.002081,金螳螂,3.61,9585718517.29
SZ.002079,苏州固锝,9.61,7785438826.76
SZ.002075,沙钢股份,6.01,13184890924.45
SZ.002073,软控股份,8.22,8380632963.06
SH.600017,日照港,3.08,9473013975.04
SZ.002067,景兴纸业,3.65,4588772955.5
SZ.002066,瑞泰科技,11.06,2554860000.0
SZ.002063,远光软件,5.93,11297219280.0
SZ.002062,宏润建设,4.97,6149236318.33
SZ.002061,浙江交科,3.87,10335034034.1
SZ.002060,广东建工,3.51,13177920279.42
SZ.002057,中钢天源,8.28,6280237385.28
SZ.002053,云南能投,11.28,10385828353.92
SH.601001,晋控煤业,11.37,19029969000.0
SZ.002051,中工国际,8.28,10245745998.36
SZ.002043,兔宝宝,10.39,8645092209.97
SZ.002041,登海种业,10.17,8949600000.0
SZ.002040,南京港,6.98,3419559689.7
SH.600979,广安爱众,5.58,7040046026.52
SZ.002035,华帝股份,6.67,5653849632.06
SH.600961,株冶集团,10.08,10814556846.24
SZ.002033,丽江股份,8.82,4846508071.02
SH.600971,恒源煤电,7.01,8412034236.84
SH.600987,航民股份,7.26,7411145017.98
SZ.002029,七匹狼,6.47,4561502284.39
SZ.002026,山东威达,11.07,4933935962.73
SH.600983,惠而浦,10.16,7787020240.0
SZ.002023,海特高新,10.1,7482688373.5
SZ.002020,京新药业,13.3,11451687562.0
SZ.002019,亿帆医药,11.49,13976322076.65
SZ.002017,东信和平,10.17,5902992514.53
SH.600965,福成股份,5.24,4289993004.2
SZ.002016,世荣兆业,5.62,4547117451.84
SZ.002015,协鑫能科,7.32,11882736174.48
SZ.002014,永新股份,10.91,6682286258.06
SH.600982,宁波能源,4.9,5476374676.5
SZ.002011,盾安环境,11.89,12668036203.98
SH.600981,汇鸿集团,2.65,5942447958.8
SZ.002010,传化智联,5.38,14999281333.04
SZ.002003,伟星股份,11.78,13769520112.34
SH.600420,国药现代,10.33,13854313908.36
SH.600461,洪城环境,9.64,12379207185.72
SH.600963,岳阳林纸,4.49,7891479664.46
SH.600986,浙文互联,8.37,12449320898.94
SH.600493,凤竹纺织,5.69,1547680000.0
SH.600572,康恩贝,4.41,11397832905.69
SH.600969,郴电国际,7.7,2849388726.8
SH.600284,浦东建设,6.42,6229043520.0
SH.600479,千金药业,10.38,4401090074.46
SH.600035,楚天高速,4.46,7181116918.46
SH.600470,六国化工,5.37,2800992000.0
SH.600452,涪陵电力,9.64,14812261544.56
SH.600325,华发股份,5.09,14008454270.44
SH.600249,两面针,5.51,3030500000.0
SH.600354,敦煌种业,6.14,3240704771.2
SH.600477,杭萧钢构,2.64,6254070636.0
SH.600507,方大特钢,4.38,10131762958.2
SH.600429,三元股份,4.52,6821475714.36
SH.600449,宁夏建材,13.23,6326335185.66
SH.600020,中原高速,4.64,10427805300.48
SH.600546,山煤国际,9.52,18872982452.8
SH.600425,青松建化,3.77,6049732975.39
SH.600475,华光环能,9.66,9234628942.14
SH.600435,北方导航,12.17,18357292160.24
SH.600273,嘉化能源,8.45,11754331999.15
SH.600433,冠豪高新,3.09,5408362829.97
SH.600409,三友化工,4.94,10197886273.12
SH.600251,冠农股份,7.49,5819681936.67
SH.600459,贵研铂业,13.54,10294394922.84
SH.600502,安徽建工,4.65,7981882811.7
SH.600375,汉马科技,6.12,9810796766.04
SH.600575,淮河能源,4.04,15700494702.6
SH.600513,联环药业,9.11,2600506619.7
SH.600573,惠泉啤酒,11.6,2900000000.0
SH.600576,祥源文旅,10.09,10640393759.6
SH.600458,时代新材,11.9,9810933008.8
SH.600353,旭光电子,9.22,7663122961.18
SH.600552,凯盛科技,11.55,10910209625.7
SH.600499,科达制造,10.02,19216921037.82
SZ.000875,吉电股份,5.48,19877443030.48
SH.600351,亚宝药业,6.1,4270000280.6
SH.600557,康缘药业,12.93,7363106240.58
SH.600371,万向德农,9.36,2738530080.0
SH.600577,精达股份,7.23,15538411371.18
SH.600551,时代出版,7.83,5309172521.37
SH.600516,方大炭素,4.76,19163618951.68
SH.600597,光明乳业,8.51,11730811723.13
SH.600531,豫光金铅,7.16,7806232387.2
SH.600526,菲达环保,4.82,4288369134.8
SH.600416,湘电股份,10.84,14367405863.8
SH.600595,中孚实业,3.92,15716966046.88
SH.600327,大东方,4.88,4317724047.84
SH.600510,黑牡丹,5.06,5222048812.42
SH.600496,精工钢构,3.2,6368397235.2
SH.600428,中远海特,6.32,17341576896.4
SH.600373,中文传媒,10.62,14815136900.34
SH.600509,天富能源,7.02,9648269797.14
SH.600361,创新新材,3.9,16018999951.5
SH.600596,新安股份,7.86,10607832805.14
SH.600508,上海能源,11.28,8152259040.0
SH.600488,津药药业,4.07,4443978787.6
SH.600380,健康元,10.69,19556856696.34
SH.600395,盘江股份,4.57,9810075765.58
SH.600528,中铁工业,7.5,16661636910.0
SH.600356,恒丰纸业,7.8,2330104748.4
SH.600396,华电辽能,3.49,5139746791.33
SH.600367,红星发展,14.0,4775832628.0
SH.600360,*ST华微,6.57,6309140147.28
SH.600250,南京商旅,8.6,2671107359.4
SH.600335,国机汽车,6.58,9842289593.36
SH.600550,保变电气,7.82,14400752713.6
SH.600310,广西能源,4.42,6478441391.24
SH.600558,大西洋,4.75,4263622947.25
SH.600033,福建高速,3.71,10181724000.0
SH.600305,恒顺醋业,7.82,8671939014.56
SH.600313,农发种业,6.41,6936893429.83
SH.600330,天通股份,6.97,8597037879.52
SH.600399,抚顺特钢,5.43,10708503000.0
SH.600388,龙净环保,11.98,15215154590.14
SH.600338,西藏珠峰,9.8,8959259646.4
SH.600339,中油工程,3.14,17531083058.94
SH.600328,中盐化工,7.15,10522657552.55
SH.600368,五洲交通,4.5,7243442361.0
SH.600318,新力金融,9.28,4758112424.96
SH.600255,鑫科材料,3.35,6050592299.25
SH.600292,远达环保,12.14,9479117044.6
SH.600366,宁波韵升,8.45,9286896880.95
SH.600283,钱江水利,10.66,5978393412.68
SZ.000155,川能动力,10.47,19329382540.74
SZ.000153,丰原药业,5.9,2742164959.8
SZ.000156,华数传媒,7.8,14452873047.6
SZ.000993,闽东电力,10.63,4868023966.65
SH.600279,重庆港,5.41,6420946591.03
SH.600267,海正药业,8.75,10489921715.0
SH.600261,阳光照明,3.21,4285520020.86
SH.600278,东方创业,7.7,6754006774.9
SZ.000990,诚志股份,7.68,9333024268.8
SH.600300,维维股份,3.56,5757026160.8
SZ.000989,九芝堂,8.12,6950249137.44
SZ.000968,蓝焰控股,6.57,6356492476.2
SH.600248,陕建股份,3.9,14693570915.4
SH.600237,铜峰电子,6.84,4314050620.2
SZ.000969,安泰科技,12.09,12703181792.73
SZ.000973,佛塑科技,6.31,6104440209.01
SH.600269,赣粤高速,5.33,12447719384.62
SZ.000966,长源电力,5.13,17857709632.08
SZ.000957,中通客车,11.52,6830253342.72
SH.600223,福瑞达,7.33,7451449120.75
SZ.000953,河化股份,6.3,2306569828.5
SH.600268,国电南自,7.86,7986495397.32
SH.600226,亨通股份,2.89,8595961737.36
SH.600222,太龙药业,5.36,3076030476.88
SZ.000949,新乡化纤,4.01,6818322987.22
SH.600216,浙江医药,13.43,12914794982.5
SH.600149,廊坊发展,4.69,1782950400.0
SZ.000950,重药控股,4.91,8485386857.36
SH.600197,伊力特,14.88,7040839788.96
SH.600215,派斯林,8.97,4153068558.6
SH.600210,紫江企业,6.47,9813282942.26
SZ.000936,华西股份,7.0,6202090209.0
SZ.000927,中国铁物,2.59,15670415930.19
SZ.000090,天健集团,3.6,6726763562.4
SZ.000923,河钢资源,13.43,8766149946.23
SZ.000931,中关村,4.93,3712916021.26
SZ.000906,浙商中拓,6.39,4527709128.81
SZ.000910,大亚圣象,7.58,4149273050.0
SZ.000922,佳电股份,10.85,7543100695.9
SZ.000920,沃顿科技,9.93,4693127701.74
SZ.000925,众合科技,7.69,5201284208.02
SZ.000912,泸天化,4.91,7698880000.0
SZ.000905,厦门港务,7.66,5682261513.02
SZ.000897,津滨发展,2.29,3703553415.86
SZ.000902,新洋丰,13.5,16938897768.0
SH.600200,*ST苏吴,2.78,1979782092.96
SZ.000917,电广传媒,7.37,10447390211.06
SZ.000885,城发环境,13.86,8899204614.3
SZ.000928,中钢国际,6.62,9497347391.02
SZ.000908,*ST景峰,4.99,4390074011.49
SZ.000900,现代投资,4.06,6162383036.04
SH.600167,联美控股,6.16,13939097252.08
SH.600201,生物股份,7.06,7909806735.56
SH.600195,中牧股份,6.8,6943808168.0
SH.600123,兰花科创,6.78,9988567342.38
SH.600218,全柴动力,8.66,3772295298.54
SZ.000852,石化机械,6.34,6061938308.26
SZ.000833,粤桂股份,13.17,10563422850.57
SH.600179,安通控股,3.0,12694580937.0
SH.600198,大唐电信,8.33,10859017496.53
SZ.000850,华茂股份,4.26,4020012938.34
SZ.000837,秦川机床,13.27,13368501046.99
SH.600155,华创云信,6.68,14859191578.36
SZ.000862,银星能源,5.64,5177264485.44
SH.600169,太原重工,2.48,8335916963.2
SH.600186,莲花控股,6.53,11714833980.73
SH.600180,瑞茂通,4.45,4835492214.8
SZ.000821,京山轻机,11.32,7050942486.96
SZ.000812,陕西金叶,4.49,3451429836.86
SZ.000065,北方国际,11.12,11913810918.88
SZ.000810,创维数字,11.83,13607056131.76
SH.600163,中闽能源,5.51,10485508747.93
SZ.000811,冰轮环境,12.41,9475876447.64
SH.600125,铁龙物流,5.82,7598137306.68
SH.600168,武汉控股,4.65,4619298695.85
SZ.000089,深圳机场,6.93,14211832697.37
SH.600158,中体产业,8.05,7724080189.35
SH.600133,东湖高新,9.14,9745432457.5
SZ.000886,海南高速,6.27,6199953441.0
SH.600121,郑州煤电,3.68,4483756299.84
SH.600138,中青旅,9.83,7115347200.0
SZ.000829,天音控股,10.23,10486777480.74
SZ.000899,赣能股份,9.44,9210398054.4
SZ.000848,承德露露,9.61,10115044651.14
SZ.000888,峨眉山A,13.36,7039559042.72
SH.600113,浙江东日,14.11,5945483572.6
SZ.000823,超声电子,10.15,5450459725.9
SH.600105,永鼎股份,7.25,10599462314.5
SH.600128,苏豪弘业,9.77,2410918475.0
SH.600108,亚盛集团,2.92,5684992153.32
SZ.000795,英洛华,10.87,12323146199.61
SH.600116,三峡水利,6.96,13308514611.84
SZ.000797,中国武夷,2.73,4288159012.41
SH.600103,青山纸业,2.19,4934628552.93
SH.600081,东风科技,14.21,7858501875.7
SZ.000755,山西高速,5.09,7468608897.64
SH.600101,明星电力,11.26,6168931423.46
SZ.000753,漳州发展,5.27,5225105244.17
SZ.000819,岳阳兴长,14.93,5519583764.58
SH.600097,开创国际,10.0,2409365590.0
SH.600106,重庆路桥,5.42,7203315836.04
SZ.000828,东莞控股,10.71,11133226984.32
SZ.000731,四川美丰,6.88,3844744421.28
SH.600075,新疆天业,4.21,7187996811.23
SZ.000788,北大医药,5.71,3403088196.75
SH.600080,金花股份,7.32,2732338486.2
SZ.000735,罗牛山,5.99,6897566332.22
SZ.000498,山东路桥,5.74,8960130959.5
SH.600057,厦门象屿,6.87,19284057594.21
SH.600072,中船科技,12.67,19087630293.76
SZ.000779,甘咨询,9.62,4471659328.24
SH.600063,皖维高新,4.45,9365551119.05
SH.600058,五矿发展,7.24,7760633547.64
SZ.000722,湖南发展,11.23,5212497506.86
SZ.000727,冠捷科技,2.49,11278621780.2
SH.600059,古越龙山,9.09,8285920534.17
SH.600056,中国医药,10.24,15317808619.52
SZ.000739,普洛药业,13.96,16323757120.96
SZ.000715,中兴商业,7.15,2972390421.0
SH.600064,南京高科,7.59,13133277897.96
SZ.000737,北方铜业,9.19,17504344037.65
SZ.000713,丰乐种业,7.2,4420907856.0
SZ.000716,黑芝麻,6.45,4860007597.5
SZ.000758,中色股份,4.92,9804779510.88
SH.600051,宁波联合,6.97,2166833600.0
SZ.000718,苏宁环球,2.15,6524468225.6
SZ.000719,中原传媒,12.62,12912831312.38
SH.600794,保税科技,4.06,4872617757.42
SZ.000700,模塑科技,7.38,6774953570.82
SH.600790,轻纺城,3.63,5320821068.64
SZ.000686,东北证券,7.54,17647014979.1
SH.600789,鲁抗医药,10.16,9130483461.12
SZ.000683,远兴能源,5.18,19368934580.8
SZ.000690,宝新能源,4.37,9508629956.94
SZ.000685,中山公用,8.63,12730210959.13
SZ.000060,中金岭南,4.58,17118202476.52
SZ.000680,山推股份,9.23,13848022012.76
SZ.000682,东方电子,9.81,13152531938.67
SH.600787,中储股份,6.01,13071465005.8
SZ.000061,农产品,6.5,11030266851.5
SH.600785,新华百货,12.28,2770752118.4
SZ.000677,恒天海龙,5.14,4440846652.72
SH.600784,鲁银投资,6.08,4107965844.16
SH.600783,鲁信创投,12.09,8999303864.46
SH.600782,新钢股份,3.99,12551152074.51
SZ.000676,智度股份,8.37,10590470729.55
SZ.000672,上峰水泥,8.49,8230167370.5
SZ.000650,仁和药业,5.42,7587665228.28
SH.600780,通宝能源,6.0,6879015138.0
SZ.000636,风华高科,13.75,15908931651.25
SZ.000655,金岭矿业,6.81,4054266966.3
SZ.000631,顺发恒业,2.92,6994214925.28
SH.600758,辽宁能源,3.54,4679941574.76
SH.600759,洲际油气,2.11,8754409580.8
SH.600757,长江传媒,9.68,11748134642.64
SH.600755,厦门国贸,6.4,13871766707.2
SZ.000612,焦作万方,6.96,8297707782.24
SH.600746,江苏索普,8.26,9646382221.84
SH.600751,海航科技,2.86,8292106059.38
SZ.000601,韶能股份,5.99,6472504497.31
SH.600742,一汽富维,9.82,7296828381.6
SZ.000603,盛达资源,13.4,9245589236.4
SH.600739,辽宁成大,10.35,15832496595.6
SZ.000419,通程控股,5.39,2929910510.45
SZ.000422,湖北宜化,11.78,12751964407.36
SH.600736,苏州高新,5.5,6332110988.5
SZ.000417,合百集团,5.66,4414144572.0
SH.600740,山西焦化,3.55,9095530096.7
SZ.000421,南京公用,6.13,3531253893.22
SH.600731,湖南海利,6.53,3648587976.48
SH.600737,中粮糖业,9.29,19869900038.12
SH.600730,中国高科,6.23,3654866892.46
SZ.000415,渤海租赁,3.21,19852313315.22
SZ.000411,英特集团,10.65,5558155220.85
SH.600724,宁波富达,4.5,6503584819.5
SH.600720,中交设计,7.96,18264980697.4
SZ.000407,胜利股份,3.32,2921881057.92
SH.600727,鲁北化工,7.51,3969659343.85
SH.600713,南京医药,5.13,6716842585.2
SH.600710,苏美达,9.68,12649334521.12
SZ.000409,云鼎科技,11.5,7796890807.5
SH.600722,金牛化工,5.18,3524055921.68
SZ.000404,长虹华意,7.38,5136450325.02
SH.600718,东软集团,10.17,12241664269.56
SH.600717,天津港,4.57,13225584743.66
SZ.000600,建投能源,6.56,11869003906.56
SH.600711,ST盛屯,5.65,17461955263.15
SZ.000597,东北制药,5.16,7374172847.4
SH.600894,广日股份,10.79,9428934240.05
SZ.000589,贵州轮胎,4.63,7200833446.52
SH.600888,新疆众和,6.85,9426885799.8
SZ.000591,太阳能,4.41,17277488469.99
SZ.000582,北部湾港,8.51,19795418398.22
SH.600877,电科芯片,12.42,14706018890.64
SH.600866,星湖科技,7.4,12294897358.4
SZ.000045,深纺织A,10.3,5217175044.7
SH.600865,百大集团,9.21,3465173310.36
SH.600864,哈投股份,5.88,12233754657.6
SZ.000037,深南电A,8.48,5111426814.08
SZ.000557,西部创业,5.38,7846056074.3
SZ.000036,华联控股,3.63,5386680510.75
SZ.000567,海德股份,5.68,11102083440.4
SH.600859,王府井,13.91,15788537863.41
SH.600858,银座股份,5.41,2813560246.49
SH.600854,春兰股份,4.82,2503790153.16
SZ.000035,中国天楹,4.54,11353555646.28
SH.600853,龙建股份,3.72,3772198095.12
SH.600851,海欣股份,6.47,7809656797.24
SH.600846,同济科技,9.53,5953977247.48
SH.600833,第一医药,11.98,2672574437.06
SH.600830,香溢融通,8.99,4084361495.53
SH.600829,人民同泰,7.25,4204192328.25
SH.600827,百联股份,9.4,16771180299.8
SH.600826,兰生股份,7.85,5773938359.65
SZ.000560,我爱我家,3.18,7490492706.18
SH.600821,金开新能,5.52,11024894260.56
SH.600820,隧道股份,5.95,18707371759.3
SH.600817,宇通重工,11.39,6114714552.1
SH.600814,杭州解百,8.09,5947004287.82
SH.600812,华北制药,5.99,10277224916.3
SZ.000563,陕国投A,3.41,17438638920.78
SZ.000552,甘肃能化,2.42,12951362296.84
SZ.000551,创元科技,12.4,5008908142.0
SZ.000531,穗恒运A,6.23,6487930298.36
SH.600810,神马股份,8.58,8709607437.96
SZ.000533,顺钠股份,5.96,4117263360.0
SZ.000532,华金资本,14.77,5091342181.8
SZ.000543,皖能电力,7.49,16978806349.19
SZ.000554,泰山石油,6.29,3024189970.22
SZ.000537,中绿电,8.6,17772780227.2
SZ.000544,中原环保,8.24,8031400181.12
SZ.000530,冰山冷热,5.55,4679829413.85
SH.600697,欧亚集团,11.94,1899511615.5
SZ.000541,佛山照明,6.55,10059347406.5
SH.600693,东百集团,6.72,5845366773.12
SZ.000529,广弘控股,6.02,3514417786.6
SZ.000524,岭南控股,11.93,7995588562.21
SZ.000523,红棉股份,3.29,6038691236.69
SH.600686,金龙汽车,13.13,9414832585.21
SZ.000525,ST红太阳,6.94,9008309746.54
SZ.000521,长虹美菱,7.87,8105499637.05
SH.600682,南京新百,6.47,8709475469.87
SH.600681,百川能源,3.49,4679583286.9
SZ.000030,富奥股份,6.15,10711104972.75
SH.600675,中华企业,2.89,17473331106.59
SH.600668,尖峰集团,13.8,4748356826.4
SH.600667,太极实业,6.62,13942978978.36
SH.600664,哈药股份,3.63,9142190849.88
SH.600662,外服控股,5.08,11600162143.8
SH.600650,锦江在线,13.78,7601187274.46
SZ.000026,飞亚达,12.14,4925975044.98
SH.600649,城投控股,4.39,11104837033.26
SH.600648,外高桥,11.22,15258215085.96
SZ.000507,珠海港,5.3,4874594943.5
SH.600639,浦东金桥,10.57,11863904279.01
SH.600635,大众公用,3.83,11307824805.25
SH.600633,浙数文化,13.84,17550150692.48
SH.600629,华建集团,8.23,7986086156.74
SH.600628,新世界,7.33,4741596564.72
SH.600626,申达股份,3.46,4569776547.82
SH.600623,华谊集团,7.21,15367751601.58
SH.600621,华鑫股份,14.16,15022333974.72
SZ.000501,武商集团,9.21,7082423052.51
SH.600618,氯碱化工,9.46,10939543772.96
SZ.000019,深粮控股,6.73,7756562259.42
SH.600609,金杯汽车,5.61,7318573510.38
SZ.000007,全新好,7.11,2463245592.84
SH.600604,市北高新,4.45,8336206377.8
SZ.000012,南玻A,4.8,14739322113.6
SH.600603,ST广物,7.32,8735169385.32
SH.600601,方正科技,4.52,18849725657.24
SZ.300568,星源材质,10.9,14637632650.2
SZ.300562,乐心医疗,14.85,3229372891.8
SZ.300543,朗科智能,10.89,3336383827.26
SZ.300534,陇神戎发,9.26,2808974700.0
SZ.300532,今天国际,11.67,5290292083.62
SZ.300507,苏奥传感,9.02,7184871141.14
SZ.300481,濮阳惠成,14.0,4139846858.0
SZ.300463,迈克生物,11.83,7245515249.7
SZ.300455,航天智装,13.26,9517602831.36
SZ.300453,三鑫医疗,7.97,4163508274.25
SZ.300452,山河药辅,12.21,2862620189.88
SZ.300444,双杰电气,6.67,5326829350.3
SZ.300441,鲍斯股份,8.63,5561308940.84
SZ.300440,运达科技,9.1,4039659260.0
SZ.300439,美康生物,10.38,3985399079.7
SZ.300434,金石亚药,7.95,3193863782.4
SZ.300425,中建环能,5.16,3520280241.48
SZ.300407,凯发电气,10.4,3309285127.2
SZ.300406,九强生物,14.08,8283638443.52
SZ.002840,华统股份,10.73,6792303344.59
SZ.002839,张家港行,4.35,10632900636.9
SZ.002836,新宏泽,8.82,2032128000.0
SZ.002825,纳尔股份,10.98,3755474862.48
SZ.002823,凯中精密,14.2,4662839075.8
SZ.002818,富森美,12.8,9580274432.0
SZ.002815,崇达技术,10.54,11396393076.1
SZ.002811,郑中设计,9.45,2910316547.25
SZ.002810,山东赫达,11.81,4111496942.53
SZ.002807,江阴银行,4.28,10534761136.92
SZ.002806,华锋股份,11.89,2333232687.53
SZ.002803,吉宏股份,14.01,5390617724.88
SZ.002802,洪汇新材,14.78,2694423412.2
SZ.002796,世嘉科技,11.7,2953395291.6
SZ.002790,瑞尔特,7.25,3029574175.0
SZ.002787,华源控股,8.46,2889315027.54
SZ.002783,凯龙股份,8.4,4194604234.8
SZ.002782,可立克,12.54,6179830039.02
SZ.002772,众兴菌业,7.92,3114471563.28
SZ.002766,索菱股份,5.55,4782686975.55
SZ.002761,浙江建投,8.64,9346610096.64
SZ.002758,浙农股份,9.15,4770803585.85
SZ.002753,永东股份,6.68,2509639747.64
SZ.002752,昇兴股份,5.51,5382820758.68
SZ.002749,国光股份,14.71,6895330152.0
SZ.002746,仙坛股份,6.0,5163232362.0
SZ.002745,木林森,8.43,12511522743.57
SZ.002743,富煌钢构,6.7,2916298802.6
SZ.002734,利民股份,13.43,5445136274.77
SZ.002731,萃华珠宝,10.2,2612791200.0
SZ.000756,新华制药,13.94,9615484897.9
SZ.000726,鲁泰A,6.42,5247104584.2
SZ.000058,深赛格,8.38,10317461631.36
SZ.000055,方大集团,4.15,4456578042.05
SH.603999,读者传媒,6.2,3571200000.0
SH.603977,国泰集团,13.22,8212816966.16
SH.603886,元祖股份,13.65,3276000000.0
SH.603866,桃李面包,5.52,8830449735.6
SH.603861,白云电器,9.21,4536477102.66
SH.603823,百合花,10.32,4296914705.28
SH.603798,康普顿,10.03,2572189989.5
SH.603738,泰晶科技,14.33,5578995322.76
SH.603727,博迈科,13.31,3749683576.87
SH.603708,家家悦,10.68,6817457049.0
SH.603633,徕木股份,8.2,3499848707.6
SH.603628,清源股份,12.02,3291076000.0
SH.603577,汇金通,8.21,2784332011.0
SH.603569,长久物流,7.72,4659075977.72
SH.603323,苏农银行,5.4,9909203418.0
SH.603299,苏盐井神,9.69,7576890740.61
SH.603239,浙江仙通,14.14,3827980800.0
SH.603218,日月股份,12.32,12696563880.0
SH.603101,汇嘉时代,7.79,3664416000.0
SH.603098,森特股份,10.06,5429381778.68
SH.603035,常熟汽饰,13.45,5111416048.85
SH.603027,千禾味业,11.72,12045008327.92
SH.601500,通用股份,4.74,7534186083.9
SH.601375,中原证券,3.95,18339394565.0
SH.601163,三角轮胎,14.02,11216000000.0
SH.600977,中国电影,10.21,19062070000.0
SH.600908,无锡银行,5.68,12465792027.6
SH.600874,创业环保,5.8,9108424893.0
SH.600776,东方通信,10.89,13677840696.96
SH.600611,大众交通,6.37,15059462643.68
